sku,codigo_barras,nome,marca,categoria,conteudo_embalagem,unidade,preco_custo,preco_venda,estoque_inicial,estoque_minimo,tipo,ativo,status_conferencia,fonte
EAN-7891000320242,7891000320242,Biscoito integral milho mucilon meu primeiro lanchinho pacote 35g,Bis,Biscoitos,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000320242
EAN-7891000068458,7891000068458,Biscoito integral nesfit pacote 126g,Bis,Biscoitos,126 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000068458
EAN-7891000320280,7891000320280,Biscoito integral tomate mucilon meu primeiro lanchinho pacote 35g,Bis,Biscoitos,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000320280
EAN-7896213005764,7896213005764,"Biscoito integral vitarella delicitá pacote 367,5g",Bis,Biscoitos,367.5 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213005764
EAN-7891000369203,7891000369203,Biscoito laranja e banana mucilon meu primeiro lanchinho pacote 35g,Bis,Biscoitos,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000369203
EAN-7891962068039,7891962068039,Biscoito leite bauducco pacote 335g,Bis,Biscoitos,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962068039
EAN-7896024760340,7896024760340,Biscoito leite maltado e coco piraquê pacote 160g,Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760340
EAN-7896024760326,7896024760326,Biscoito leite maltado light piraquê pacote 160g,Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760326
EAN-7896024761330,7896024761330,Biscoito leite maltado recheio doce de leite piraquê pacote 85g,Bis,Biscoitos,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024761330
EAN-7896003703061,7896003703061,Biscoito leite marilan pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003703061
EAN-7896085076190,7896085076190,Biscoito leite recheio morango meu malvado favorito adria plugados pacote 130g,Bis,Biscoitos,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085076190
EAN-7896085053399,7896085053399,Biscoito maisena adria pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085053399
EAN-7891962032450,7891962032450,Biscoito maizena bauducco pacote 170g,Bis,Biscoitos,170 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962032450
EAN-7896024723055,7896024723055,Biscoito maizena integral piraquê pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024723055
EAN-7896213006334,7896213006334,Biscoito maizena integral vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006334
EAN-7896213006426,7896213006426,Biscoito maizena leite vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006426
EAN-7896024722591,7896024722591,Biscoito maizena light piraquê pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024722591
EAN-7891168100014,7891168100014,Biscoito maizena tostines pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891168100014
EAN-7896213006396,7896213006396,Biscoito maizena tradicional vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006396
EAN-7896213000691,7896213000691,Biscoito maizena tradicional vitarella pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213000691
EAN-7891150089181,7891150089181,Biscoito maizena vegano integral cobertura cacau mãe terra choco pacote 58g,Bis,Biscoitos,58 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891150089181
EAN-7891150081345,7891150081345,Biscoito maizena vegano integral orgânico mãe terra zooreta pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891150081345
EAN-7898144110081,7898144110081,Biscoito mantecal ellen pacote 150g,Bis,Biscoitos,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898144110081
EAN-7896003738551,7896003738551,Biscoito manteiga marilan pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738551
EAN-7896003738575,7896003738575,Biscoito maria marilan pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738575
EAN-7896213006358,7896213006358,Biscoito maria tradicional vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006358
EAN-7896213000455,7896213000455,Biscoito maria tradicional vitarella pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213000455
EAN-7896003738506,7896003738506,Biscoito marilan maizena pacote 170g,Bis,Biscoitos,170 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738506
EAN-7896003738520,7896003738520,Biscoito marilan maizena pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738520
EAN-7891000369159,7891000369159,Biscoito morango e banana mucilon meu primeiro lanchinho pacote 35g,Bis,Biscoitos,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000369159
EAN-7622300830151,7622300830151,Biscoito original batman oreo pacote 90g,Bis,Biscoitos,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300830151
EAN-7896213005757,7896213005757,Biscoito original vitarella delicitá pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213005757
EAN-7892840814748,7892840814748,Amendoim frito salgado sem pele elma chips pacote 100g,Elma Chips,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840814748
EAN-7892840819903,7892840819903,Amendoim frito salgado sem pele elma chips pacote 400g embalagem econômica,Elma Chips,Petiscos e conveniência,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840819903
EAN-7892840142124,7892840142124,Amendoim frito salgado sem pele elma chips pacote 40g,Elma Chips,Petiscos e conveniência,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840142124
EAN-7892840819248,7892840819248,Amendoim frito sem pele chili limón elma chips pacote 38g,Elma Chips,Petiscos e conveniência,38 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840819248
EAN-7892840819255,7892840819255,Amendoim frito sem pele chili limón elma chips pacote 85g,Elma Chips,Petiscos e conveniência,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840819255
EAN-7892840817749,7892840817749,Amendoim japonês elma chips pacote 400g embalagem econômica,Elma Chips,Petiscos e conveniência,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840817749
EAN-7892840818265,7892840818265,Ovinhos de amendoim elma chips pacote 255g,Elma Chips,Petiscos e conveniência,255 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818265
EAN-7892840818258,7892840818258,Ovinhos de amendoim elma chips pacote 65g,Elma Chips,Petiscos e conveniência,65 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818258
EAN-7892840818999,7892840818999,Ovinhos de amendoim wasabi elma chips pacote 140g,Elma Chips,Petiscos e conveniência,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818999
EAN-7892840814724,7892840814724,Amendoim japones 145g elma chips m,Elma Chips,Petiscos e conveniência,145 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840814724
EAN-7891000358887,7891000358887,Tablete classic amendoim 150g nestle,Nestlé,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000358887
EAN-7891095011315,7891095011315,Amendoim com mel yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095011315
EAN-7891095910991,7891095910991,Amendoim crocante alho e limão yoki sabor do chef pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095910991
EAN-7891095911004,7891095911004,Amendoim crocante alho e limão yoki sabor do chef pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095911004
EAN-7896058599794,7896058599794,Amendoim crocante cebola e salsa dori pettiz pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599794
EAN-7896058599503,7896058599503,Amendoim crocante cebola e salsa dori pettiz pacote 350g,,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599503
EAN-7896058503791,7896058503791,Amendoim crocante cebola e salsa dori pettiz pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058503791
EAN-7896058599831,7896058599831,Amendoim crocante natural dori pettiz pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599831
EAN-7896058599510,7896058599510,Amendoim crocante natural dori pettiz pacote 350g,,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599510
EAN-7896058599848,7896058599848,Amendoim crocante pimenta vermelha dori pettiz pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599848
EAN-7896058503852,7896058503852,Amendoim crocante pimenta vermelha dori pettiz pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058503852
EAN-7896058599497,7896058599497,Amendoim crocante pimenta vermelha dori pettiz pacote 350g,,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599497
EAN-7896336003708,7896336003708,Amendoim crocante salgado crokíssimo pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896336003708
EAN-7896336010072,7896336010072,Amendoim crocante salgado crokíssimo pacote 400g,,Petiscos e conveniência,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896336010072
EAN-7891095910946,7891095910946,Amendoim crocante salgado yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095910946
EAN-7891095910953,7891095910953,Amendoim crocante salgado yoki pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095910953
EAN-7896336003715,7896336003715,Amendoim crocante salsa e cebola crokíssimo pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896336003715
EAN-7896058502107,7896058502107,Amendoim japonês dori pacote 200g,,Petiscos e conveniência,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058502107
EAN-7896058507225,7896058507225,Amendoim japonês dori pettiz special pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058507225
EAN-7896058599626,7896058599626,Amendoim japonês salgado dori pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599626
EAN-7896058594751,7896058594751,Amendoim japonês salgado dori pacote 320g,,Petiscos e conveniência,320 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058594751
EAN-7896058599817,7896058599817,Amendoim japonês salgado dori pettiz special pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599817
EAN-7896058599480,7896058599480,Amendoim japonês salgado dori pettiz special pacote 350g,,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599480
EAN-7891095002160,7891095002160,Amendoim pralinê yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095002160
EAN-7891095002153,7891095002153,Amendoim temperado sem casca yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095002153
EAN-7891095011605,7891095011605,Amendoim tipo 2 yoki pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095011605
EAN-7896058597752,7896058597752,Amendoim torrado com lascas de alho dori de boteco pacote 90g,,Petiscos e conveniência,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058597752
EAN-7896058596083,7896058596083,Amendoim torrado com lascas de cebola dori de boteco pacote 320g,,Petiscos e conveniência,320 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058596083
EAN-7896058597769,7896058597769,Amendoim torrado com lascas de cebola dori de boteco pacote 90g,,Petiscos e conveniência,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058597769
EAN-7896058596069,7896058596069,Amendoim torrado salgado dori de boteco pacote 320g,,Petiscos e conveniência,320 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058596069
EAN-7891095002146,7891095002146,Amendoim torrado salgado sem casca yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095002146
EAN-7891095015344,7891095015344,Amendoim torrado salgado sem casca yoki pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095015344
EAN-7896336005542,7896336005542,Amendoim torrado salgado sem pele amíndus pacote 200g,,Petiscos e conveniência,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896336005542
EAN-7896058599824,7896058599824,Amendoim torrado salgado sem pele dori pettiz special pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599824
EAN-7891095910915,7891095910915,Amendoim torrado sem casca apimentado yoki pacote 150g,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095910915
EAN-7891095911172,7891095911172,Amendoim torrado sem casca chimichurri yoki pacote 150g edição limitada argentina,,Petiscos e conveniência,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095911172
EAN-7896798602549,7896798602549,Barra crocante gergelim e castanha de caju zero açúcar levittá pacote 10g,,Petiscos e conveniência,10 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896798602549
EAN-7898176580210,7898176580210,Barra de nuts castanha com coco zero lactose bio2 7nuts pacote 25g,,Petiscos e conveniência,25 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898176580210
EAN-7898176580470,7898176580470,Barra de nuts castanha com cranberry zero lactose bio2 7nuts pacote 25g,,Petiscos e conveniência,25 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898176580470
EAN-7898176580227,7898176580227,Barra de nuts castanha com damasco zero lactose bio2 7nuts pacote 25g,,Petiscos e conveniência,25 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898176580227
EAN-7898176580234,7898176580234,Barra de nuts castanha com maçã zero lactose bio2 7nuts pacote 25g,,Petiscos e conveniência,25 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898176580234
EAN-7891150084339,7891150084339,Barra de proteína vegana pasta de amendoim zero lactose mãe terra fit pacote 40g,,Petiscos e conveniência,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891150084339
EAN-7898958161484,7898958161484,Bebida à base de castanha de caju vida veg garrafa 700ml,,Petiscos e conveniência,700 ML,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898958161484
EAN-7897173098889,7897173098889,Bolinho suíço integral castanha do pará casa suíça pacote 35g,,Petiscos e conveniência,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7897173098889
EAN-7899943704532,7899943704532,Castanha de caju torrada e salgada tipo 1 amigos do bem castanha do bem pacote 50g,,Petiscos e conveniência,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7899943704532
EAN-7898557010268,7898557010268,Chips de pipoca manteiga roots to go pacote 35g,,Petiscos e conveniência,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898557010268
EAN-7898557010275,7898557010275,Chips de pipoca queijo nacho roots to go pacote 35g,,Petiscos e conveniência,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898557010275
EAN-7896283007279,7896283007279,Granola castanha de caju jasmine pacote 1kg embalagem econômica,,Petiscos e conveniência,1 KG,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896283007279
EAN-7891150090798,7891150090798,Granola com castanha de caju mãe terra pacote 400g,,Petiscos e conveniência,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891150090798
EAN-7896066301907,7896066301907,Muffin cacau e castanha de caju sem glúten zero lactose wickbold pacote 40g,,Petiscos e conveniência,40 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896066301907
EAN-7891095023073,7891095023073,Ovinhos de amendoim cobertura polvilho yoki pacote 90g,,Petiscos e conveniência,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095023073
EAN-7896058599879,7896058599879,Ovinhos de amendoim crocante dori pettiz pacote 120g,,Petiscos e conveniência,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058599879
EAN-7896336002732,7896336002732,Pack doce de amendoim paçoquita pacote 176g 8 unidades,,Petiscos e conveniência,176 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896336002732
EAN-7891203068415,7891203068415,"Pão integral banana, aveia, castanha e mel panco vida pacote 350g",,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891203068415
EAN-7896002302845,7896002302845,Pão integral castanha do pará quinoa nutrella pacote 450g,,Petiscos e conveniência,450 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896002302845
EAN-7896066336381,7896066336381,Pão integral girassol e castanha wickbold pacote 400g,,Petiscos e conveniência,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896066336381
EAN-7891203068408,7891203068408,"Pão integral maçã, quinoa e castanha panco vida pacote 350g",,Petiscos e conveniência,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891203068408
EAN-7896066301839,7896066301839,Pão integral pasta de amendoim wickbold grão sabor pacote 500g,,Petiscos e conveniência,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896066301839
EAN-7891095100729,7891095100729,Pipoca para micro ondas bacon yoki pacote 100g,,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095100729
EAN-7891095015290,7891095015290,Pipoca para micro ondas cobertura caramelo yoki pacote 160g,,Petiscos e conveniência,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095015290
EAN-7891095910908,7891095910908,Pipoca para micro ondas cobertura churros yoki pacote 160g edição yokermesse,,Petiscos e conveniência,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095910908
EAN-7891095031641,7891095031641,Pipoca para micro ondas cobertura maçã do amor yoki pacote 160g edição yokermesse,,Petiscos e conveniência,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095031641
EAN-7891095100934,7891095100934,Pipoca para micro ondas manteiga yoki pacote 100g,,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095100934
EAN-7891095007943,7891095007943,Pipoca para micro ondas natural com sal light yoki pacote 50g,,Petiscos e conveniência,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095007943
EAN-7891095030200,7891095030200,Pipoca para micro ondas natural com sal light yoki pacote 90g,,Petiscos e conveniência,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095030200
EAN-7891095002207,7891095002207,Pipoca para micro ondas natural com sal yoki pacote 100g,,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095002207
EAN-7891095029716,7891095029716,Pipoca para micro ondas natural light zero sódio yoki pacote 50g,,Petiscos e conveniência,50 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095029716
EAN-7891095030194,7891095030194,Pipoca para micro ondas natural light zero sódio yoki pacote 90g,,Petiscos e conveniência,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095030194
EAN-7891095911141,7891095911141,Pipoca para micro ondas páprica picante yoki pacote 100g edição limitada espanha,,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095911141
EAN-7891095006274,7891095006274,Pipoca para micro ondas temperada com toque de chef yoki pacote 100g,,Petiscos e conveniência,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891095006274
EAN-7893218002040,7893218002040,Whisky Johnnie Walker Red Label 1 L,Johnnie Walker,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://cosmos.bluesoft.com.br/produtos/7893218002040-whisky-johnnie-walker-red-label-1lt
EAN-5000267023601,5000267023601,Whisky Johnnie Walker Black Label 12 anos 1 L,Johnnie Walker,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.cadandistribuicao.com.br/whisky-johnnie-walker-black-label-1-l-12689-1
EAN-082184090442,082184090442,Whiskey Jack Daniel's Old No. 7 1 L,Jack Daniel's,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.realdist.com.br/whisky-jack-daniels-embalagem-1x1-lt-preco-unit-r14523
EAN-7891050003041,7891050003041,Whisky Ballantine's Finest 1 L,Ballantine's,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://cosmos.bluesoft.com.br/produto/7891050003041-whisky-ballantines-finest-1lt
EAN-7891050005007,7891050005007,Whisky Chivas Regal 12 anos 750 ML,Chivas,Whiskies,750 ML,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://cosmos.bluesoft.com.br/produtos/7891050005007-whisky-chivas-regal-12-anos-750ml
EAN-7891050005519,7891050005519,Whisky Chivas Regal 12 anos 1 L,Chivas,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://www.imigrantesbebidas.com.br/whisky-chivas-regal-12-anos-escoces-1l
EAN-7891050001160,7891050001160,Whisky Passport 1 L,Passport,Whiskies,1 L,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://cosmos.bluesoft.com.br/produtos/7891050001160-whisky-passport-1lt
